tag_name,role,formula,lower_bound,upper_bound,flag_integer,equipment_category,equipment_id,uom,active_flag
Process_flow_of_E_6531,raw_pi_input,,,,,system,,%,1
Process_flow_of_E_6531_peeo,unresolved,,,,,system,,,
Return_Condensate,parameter,([ETH_CLEAN_COND_TO_U_O]+[ETH_suspect_COND_TO_U_O_corrected])*[Condensate_Recovery_Ratio_ETH]+[EG1_CLEAN_COND_TO_U_O]+[EG2_CLEAN_COND_TO_U_O]+[EG3_CLEAN_COND_TO_U_O]+[EG1_suspect_COND_TO_U_O_corrected]+[EG2_suspect_COND_TO_U_O_corrected]+[EG3_suspect_COND_TO_U_O_corrected],,,,system,,MT/ HR,1
SEU_Enable,post_optimizer,"if([SEU_Enable]==0,1,0)",,,,system,,KG/ HR,1
Sea_water_makeup_CW,post_optimizer,"if([Whatif_running]==0, if(([Sea_water_cond_CT_LIMS]<85000)&&([CW_Circuit_1_return_temp]<38), [act_Sea_water_makeup_CW]-500, [act_Sea_water_makeup_CW]) ,[act_Sea_water_makeup_CW]*([CW_Demand_Header_2]+[Total_CW_Demand])/[act_Total_CW_Demand_including_EG3])",,,,system,,°C,1
Spec_En_Cons_BLR_1,decision_variable,((8E-06*[BLR_1_HPS_Gen]**2 - 0.0017 *[BLR_1_HPS_Gen] +3.0167)*(1-[Spec_En_Cons_BLR_1_dev]))*[BLR_1_Status]+(1-[BLR_1_Status])*5,2,5,0,system,,KG/ HR,1
Spec_En_Cons_BLR_1_Opt,raw_pi_input,,,,,system,,GJ/ T,1
Spec_En_Cons_BLR_1_dev,parameter,"if([BLR_1_Status]==0,0,([Spec_En_Cons_BLR_1_Opt]-[Spec_En_Cons_BLR_1])/[Spec_En_Cons_BLR_1_Opt])",,,,system,,Number,1
Spec_En_Cons_BLR_2,decision_variable,((8E-06*[BLR_2_HPS_Gen]**2 - 0.0017 *[BLR_2_HPS_Gen] +3.0167)*(1-[Spec_En_Cons_BLR_2_dev]))*[BLR_2_Status]+(1-[BLR_2_Status])*5,2,5,0,system,,KG/ HR,1
Spec_En_Cons_BLR_2_Opt,raw_pi_input,,,,,system,,KG/ HR,1
Spec_En_Cons_BLR_2_dev,parameter,"if([BLR_2_Status]==0,0,([Spec_En_Cons_BLR_2_Opt]-[Spec_En_Cons_BLR_2])/[Spec_En_Cons_BLR_2_Opt])",,,,system,,Number,1
Spec_En_Cons_BLR_3,decision_variable,((8E-06*[BLR_3_HPS_Gen]**2 - 0.0017 *[BLR_3_HPS_Gen] +3.0167)*(1-[Spec_En_Cons_BLR_3_dev]))*[BLR_3_Status]+(1-[BLR_3_Status])*5,2,5,0,system,,GJ/ T,1
Spec_En_Cons_BLR_3_Opt,raw_pi_input,,,,,system,,°C,1
Spec_En_Cons_BLR_3_dev,parameter,"if([BLR_3_Status]==0,0,([Spec_En_Cons_BLR_3_Opt]-[Spec_En_Cons_BLR_3])/[Spec_En_Cons_BLR_3_Opt])",,,,system,,Number,1
Spec_En_Cons_BLR_4,decision_variable,((8E-06*[BLR_4_HPS_Gen]**2 - 0.0017 *[BLR_4_HPS_Gen] +3.0167)*(1-[Spec_En_Cons_BLR_4_dev]))*[BLR_4_Status]+(1-[BLR_4_Status])*5,2,5,0,system,,GJ/ T,1
Spec_En_Cons_BLR_4_Opt,raw_pi_input,,,,,system,,°C,1
Spec_En_Cons_BLR_4_dev,parameter,"if([BLR_4_Status]==0,0,([Spec_En_Cons_BLR_4_Opt]-[Spec_En_Cons_BLR_4])/[Spec_En_Cons_BLR_4_Opt])",,,,system,,Number,1
Spec_En_Cons_BLR_5,decision_variable,((8E-06*[BLR_5_HPS_Gen]**2 - 0.0017 *[BLR_5_HPS_Gen] +3.0167)*(1-[Spec_En_Cons_BLR_5_dev]))*[BLR_5_Status]+(1-[BLR_5_Status])*5,2,5,0,system,,GJ/ T,1
Spec_En_Cons_BLR_5_Opt,raw_pi_input,,,,,system,,MT/ HR,1
Spec_En_Cons_BLR_5_dev,parameter,"if([BLR_5_Status]==0,0,([Spec_En_Cons_BLR_5_Opt]-[Spec_En_Cons_BLR_5])/[Spec_En_Cons_BLR_5_Opt])",,,,system,,Number,1
Specific_energy_consumption_in_C2R,raw_pi_input,,,,,system,,GJ/ HR,1
Specific_energy_consumption_in_C2R_peeo,unresolved,,,,,system,,,
Specific_energy_consumption_in_C3R,raw_pi_input,,,,,system,,GJ/ HR,1
Specific_energy_consumption_in_C3R_Adjusted,parameter,"if(missing([Specific_energy_consumption_in_C3R_peeo]) || [opportunity_energy_olf_cold]==[opportunity_threshold] || missing([opportunity_energy_olf_cold]),[Specific_energy_consumption_in_C3R],min([Specific_energy_consumption_in_C3R],[Specific_energy_consumption_in_C3R_peeo]))",,,,system,,GJ/ HR,1
Specific_energy_consumption_in_C3R_peeo,unresolved,,,,,system,,,
Steam_Generation_from_Boilers,decision_variable,,aswqa,aqawsaweqa,0,system,,MT/ HR,0
Suction_Press_1Stage,raw_pi_input,,,,,system,,KW,1
Total_Air_Demand,parameter,([Air_compressor_A_Discharge_flow]*[Air_Compressor_Turbine_A_Status]+[Air_compressor_B_Discharge_flow]*[Air_Compressor_Motor_B_Status]+[Air_compressor_C_Discharge_flow]*[Air_Compressor_Motor_C_Status]+[Air_compressor_D_Discharge_flow]*[Air_Compressor_Turbine_D_Status]),,,,system,,GJ/ T,1
Total_BFW_Consumption,decision_variable,[VHP_BFW_FROM_U_O]+[VHP_DESPHTR_BFW_FROM_U_O]+[BFW_to_EOEG_1] + [BFW_to_EOEG_2] +[BFW_to_EOEG_3] + [BFW_TO_LAO] + [DSP_BFW_TO_ETH] +[DSP_BFW_TO_EG1] +[DSP_BFW_TO_EG2] +[DSP_BFW_TO_EG3] +[DSP_BFW_TO_CAUSTIC_DILUTION] + ([Total_BLR_HPS_Generation]/.99)+([Deaerator_LPS]*0.02),0,"if([Whatif_running]==0,max([Total_BFW_Consumption],1800),1800)",0,bfw_system,,MT/ HR,1
Total_BFW_Generated,decision_variable,,0,"if([Whatif_running]==0,max([Total_BFW_Generated],1800),1800)",0,bfw_system,,Number,1
Total_BLR_HPS_Generation,decision_variable,[BLR_1_HPS_Gen]+[BLR_2_HPS_Gen]+[BLR_3_HPS_Gen]+[BLR_4_HPS_Gen]+[BLR_5_HPS_Gen],0,"if([Whatif_running]==0,[Total_BLR_HPS_Generation],750)",0,system,,MT/ HR,1
Total_Boilers_Running,decision_variable,[BLR_1_Status]+[BLR_2_Status]+[BLR_3_Status]+[BLR_4_Status]+[BLR_5_Status],"if([Whatif_running]==0,[Boiler_opt_running],(if(ceil((([ETH_HPS_Demand]+[VHP_BFW_to_ETH]*0+[ETH_LPS_Demand]+[EOEG_1_MPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_MPS_Demand]+[EOEG_3_LPS_Demand]+[LAO_LP_Steam_Demand]+80*(if([ETH_Plant_Status]==1 || [EOEG1_Plant_Status]==1 || [EOEG2_Plant_Status]==1 || [EOEG3_Plant_Status]==1,1,0)))*1.2+[Buffer_Steam_in_Boilers])/140)>5, 5 ,ceil((([ETH_HPS_Demand]+[VHP_BFW_to_ETH]*0+[ETH_LPS_Demand]+[EOEG_1_MPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_MPS_Demand]+[EOEG_3_LPS_Demand]+[LAO_LP_Steam_Demand]+80*(if([ETH_Plant_Status]==1 || [EOEG1_Plant_Status]==1 || [EOEG2_Plant_Status]==1 || [EOEG3_Plant_Status]==1,1,0)))*1.2+[Buffer_Steam_in_Boilers])/140))))","if([Whatif_running]==0,[Boiler_opt_running],(if(ceil((([ETH_HPS_Demand]+[ETH_LPS_Demand]+[VHP_BFW_to_ETH]*0+[EOEG_1_MPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_MPS_Demand]+[EOEG_3_LPS_Demand]+[LAO_LP_Steam_Demand]+80*(if([ETH_Plant_Status]==1 || [EOEG1_Plant_Status]==1 || [EOEG2_Plant_Status]==1 || [EOEG3_Plant_Status]==1,1,0)))*1.2+[Buffer_Steam_in_Boilers])/140)>5, 5 ,ceil((([ETH_HPS_Demand]+[VHP_BFW_to_ETH]*0+[ETH_LPS_Demand]+[EOEG_1_MPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_MPS_Demand]+[EOEG_3_LPS_Demand]+[LAO_LP_Steam_Demand]+80*(if([ETH_Plant_Status]==1 || [EOEG1_Plant_Status]==1 || [EOEG2_Plant_Status]==1 || [EOEG3_Plant_Status]==1,1,0)))*1.2+[Buffer_Steam_in_Boilers])/140))))",1,system,,Number,1
Total_CW_Demand,parameter,([CW_TO_UTILITIES]+[CW_TO_LAO]+[CW_TO_EG1]+[CW_TO_EG2]+[CW_TO_ETH]+[CW_TO_CO2]),,,,cw_system,,Number,1
Total_CW_Motors_Header_2_Running,post_optimizer,[CW_Motor_7814A_Status]+[CW_Motor_7814B_Status]+[CW_Motor_7814C_Status],,,,cw_system,,-,1
Total_DMW_Demand,decision_variable,[DMW_Imbalance] + [DMW_Makeup],0,"if([Whatif_running]==0,max([Total_DMW_Demand],1000),1000)",0,dmw_system,,MT/ HR,1
Total_Drives_Running,decision_variable,[BFW_Drives_Running]+[VHP_BFW_Drives_Running]+[CW_Drives_Running]+[Air_Compressor_Drives_Running]+[DMW_Drives_Running]+[BLR_1_Status]+[BLR_2_Status]+[BLR_3_Status]+[BLR_4_Status]+[BLR_5_Status],0.0,28.0,0,system,,GJ/ HR,0
Total_Fuel_Consumption,decision_variable,[Total_Fuel_Consumption_without_Boilers] + [Total_Fuel_for_Boilers],0.0,100.0,0,fuel,,MT/ HR,0
Total_Fuel_Consumption_without_Boilers,parameter,[Fuel_Consumption_Plants_fixed]+[Fuel_Consumption_Plants_changes]+[Fuel_Consumption_Plants_U_O],,,,fuel,,MT/ HR,1
Total_Fuel_Imbalance,derived_pre_optimizer,[Total_Fuel_Supply]  - [Total_Fuel_Consumption_without_Boilers] - [Total_Fuel_for_Boilers],,,,fuel,,MT/ HR,1
Total_Fuel_Supply,decision_variable,[NATURAL_GAS_Import_CTM],0.0,100.0,0,fuel,,MT/ HR,0
Total_Fuel_for_Boilers,decision_variable,[Fuel_BLR_1]+[Fuel_BLR_2]+[Fuel_BLR_3]+[Fuel_BLR_4]+[Fuel_BLR_5],0,"if([Whatif_running]==0,max([Total_Fuel_for_Boilers],50),50)",0,fuel,,MT/ HR,1
Total_Furnace_fuel,parameter,[Furnace_A_Fuel_gas_flow]*[Furnace_1_Status]+[Furnace_B_Fuel_gas_flow]*[Furnace_2_Status]+[Furnace_C_Fuel_gas_flow]*[Furnace_3_Status]+[Furnace_D_Fuel_gas_flow]*[Furnace_4_Status]+[Furnace_E_Fuel_gas_flow]*[Furnace_5_Status]+[Furnace_F_Fuel_gas_flow]*[Furnace_6_Status]+[Furnace_G_Fuel_gas_flow]*[Furnace_7_Status]+[Furnace_H_Fuel_gas_flow]*[Furnace_8_Status]+[Furnace_J_Fuel_gas_flow]*[Furnace_9_Status],,,,fuel,,%,1
Total_Furnace_fuel_min,parameter,"min([Furnace_A_Fuel_gas_flow]*[Furnace_1_Status],[Optimized_fuel_H1111])+min([Furnace_B_Fuel_gas_flow]*[Furnace_2_Status],[Optimized_fuel_H1112])+min([Furnace_C_Fuel_gas_flow]*[Furnace_3_Status],[Optimized_fuel_H1113])+min([Furnace_D_Fuel_gas_flow]*[Furnace_4_Status],[Optimized_fuel_H1114])+min([Furnace_E_Fuel_gas_flow]*[Furnace_5_Status],[Optimized_fuel_H1115])+min([Furnace_F_Fuel_gas_flow]*[Furnace_6_Status],[Optimized_fuel_H1116])+min([Furnace_G_Fuel_gas_flow]*[Furnace_7_Status],[Optimized_fuel_H1117])+min([Furnace_H_Fuel_gas_flow]*[Furnace_8_Status],[Optimized_fuel_H1118])+min([Furnace_J_Fuel_gas_flow]*[Furnace_9_Status],[Optimized_fuel_H1119])",,,,fuel,,%,1
Total_Motors_Running,decision_variable,[Total_Drives_Running] -[Total_Steam_Turbines_Running],0.0,11.0,0,system,,$/ MT,0
Total_Power_Consumption,decision_variable,[Total_Power_Consumption_without_Drives] + [Total_Power_for_Drives],0.0,150.0,0,electrical,,ON/ OFF,0
Total_Power_Consumption_U_O,post_optimizer,[Total_Power_for_Drives]+[Power_Consumption_Plant_U_O]+[CW_Motor_7814A_Power] +[CW_Motor_7814B_Power]+[CW_Motor_7814C_Power]+[Sea_CT_Fans_all]*[Sea_CT_Fan_power]/1000,,,,electrical,,GJ/ T,1
Total_Power_Consumption_without_Drives,post_optimizer,[Power_Consumption_Plants]+[Power_Consumption_Plant_U_O],,,,electrical,,ON/ OFF,1
Total_Power_for_Drives,decision_variable,[BFW_D_Motor_Power]+[BFW_F_Motor_Power]+[BFW_A_Motor_Power]+[VHP_BFW_A_Motor_Power]+[CW_Motor_C_Power]+[CW_Motor_D_Power]+[CW_Motor_E_Power]+[CW_Motor_F_Power]+[Air_Compressor_Motor_C_Power]+[Air_Compressor_Motor_B_Power]+[DMW_Motor_B_Power]+[FDF_A_Motor_Power]+[FDF_B_Motor_Power],0,"if([Whatif_running]==0,max([Total_Power_for_Drives],16),16)",0,electrical,,MW,1
Total_Steam_Turbines_Running,decision_variable,[BLR_1_Status]+[BLR_2_Status] +[BLR_3_Status] +[BLR_4_Status] +[BLR_5_Status] +[BFW_E_Turb_Status] +[BFW_B_Turb_Status] +[BFW_C_Turb_Status] +[VHP_BFW_B_Turb_Status] +[VHP_BFW_C_Turb_Status] +[CW_Turbine_A_Status] +[CW_Turbine_B_Status] +[CW_Turbine_G_Status] +[Air_Compressor_Turbine_A_Status] +[Air_Compressor_Turbine_D_Status] +[DMW_Turbine_A_Status] +[DMW_Turbine_C_Status],0.0,17.0,0,turbine,,MT/ HR,0
Total_air_vent,decision_variable,[total_air_generated]-[Total_Air_Demand],"if([Whatif_running]==0,min(5,[Total_air_vent]),0)","if([Whatif_running]==0,[Total_air_vent],70)",0,system,,-,1
Total_specific_Power,parameter,0,,,,electrical,,$/ HR,1
Total_specific_Power_peeo,unresolved,,,,,electrical,,,
UO_All_MP_to_LP_letdown,decision_variable,[MP_to_LP_Letdown_LPS_Flow_Out_PV013A_UO] + [MP_to_LP_Letdown_LPS_Flow_Out_PV013B_UO] + [MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO] + [MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO],0,100,0,letdown,,MW,1
UO_Power_Consumption_without_Drives,raw_pi_input,,,,,electrical,,ON/ OFF,1
VHP_BFW_A_Motor_Power,decision_variable,[VHP_BFW_A_Motor_Status]*([VHP_BFW_A_Motor_Power_cons]),0,3,0,bfw_system,,MW,1
VHP_BFW_A_Motor_Power_Regression,parameter,(-0.0041*([VHP_Flow_Demand]/[VHP_BFW_Drives_Running])^2+4.8802*([VHP_Flow_Demand]/[VHP_BFW_Drives_Running])+525.15)/(0.95*1000),,,,bfw_system,,MT/ HR,1
VHP_BFW_A_Motor_Power_cons,parameter,"if([VHP_BFW_A_Motor_Status]==1,[VHP_BFW_A_Motor_Power],[VHP_BFW_A_Motor_Power_Regression])",,,,bfw_system,,-,1
VHP_BFW_A_Motor_Status,decision_variable,,0,"if([Whatif_running]==0,[VHP_BFW_A_Motor_Status],1)",1,bfw_system,,Number,1
VHP_BFW_B_Turb_Status,decision_variable,,0,"if([Whatif_running]==0,[VHP_BFW_B_Turb_Status],1)",1,turbine,BFW_B_Turb,Number,1
VHP_BFW_B_Turb_Steam,decision_variable,[VHP_BFW_B_Turb_Status]*([VHP_BFW_B_Turb_Steam_cons]) + (1-[VHP_BFW_B_Turb_Status])*[VHP_BFW_B_Turb_Steam_warmup],0,40,0,turbine,BFW_B_Turb,MT/ HR,1
VHP_BFW_B_Turb_Steam_cons,raw_pi_input,,,,,turbine,BFW_B_Turb,-,1
VHP_BFW_B_Turb_Steam_raw,raw_pi_input,,,,,turbine,BFW_B_Turb,KG/ HR,1
VHP_BFW_B_Turb_Steam_warmup,parameter,"if([VHP_BFW_B_Turb_Steam_raw]>100 && [VHP_BFW_B_Turb_Steam_raw]<16000 && [VHP_BFW_B_Turb_Status]==0,[VHP_BFW_B_Turb_Steam_raw]/1000,0)",,,,turbine,BFW_B_Turb,-,1
VHP_BFW_C_Turb_Status,decision_variable,,0,"if([Whatif_running]==0,[VHP_BFW_C_Turb_Status],1)",1,turbine,BFW_C_Turb,Number,1
VHP_BFW_C_Turb_Steam,decision_variable,[VHP_BFW_C_Turb_Status]*([VHP_BFW_C_Turb_Steam_cons]) + (1-[VHP_BFW_C_Turb_Status])*[VHP_BFW_C_Turb_Steam_warmup],0,40,0,turbine,BFW_C_Turb,MT/ HR,1
VHP_BFW_C_Turb_Steam_cons,raw_pi_input,,,,,turbine,BFW_C_Turb,-,1
VHP_BFW_C_Turb_Steam_raw,raw_pi_input,,,,,turbine,BFW_C_Turb,KG/ HR,1
VHP_BFW_C_Turb_Steam_warmup,parameter,"if([VHP_BFW_C_Turb_Steam_raw]>100 && [VHP_BFW_C_Turb_Steam_raw]<16000 && [VHP_BFW_C_Turb_Status]==0,[VHP_BFW_C_Turb_Steam_raw]/1000,0)",,,,turbine,BFW_C_Turb,-,1
VHP_BFW_Drives_Running,decision_variable,[VHP_BFW_B_Turb_Status]+[VHP_BFW_C_Turb_Status]+[VHP_BFW_A_Motor_Status],"if([Whatif_running]==0,1,ceil([VHP_BFW_to_ETH]/326))","if([Whatif_running]==0,3,ceil([VHP_BFW_to_ETH]/326))",1,bfw_system,,Number,1
VHP_BFW_FROM_U_O,raw_pi_input,,,,,bfw_system,,MT/ HR,1
VHP_BFW_Turbines_Running,decision_variable,[VHP_BFW_B_Turb_Status]+[VHP_BFW_C_Turb_Status],"if([Whatif_running]==0,if([VHP_BFW_Turbines_Running]==0,0,[VHP_BFW_Turbines_Running]-1),0)","if([Whatif_running]==0,[VHP_BFW_Turbines_Running],2)",1,turbine,,MT/ HR,1
VHP_BFW_to_ETH,parameter,"if([ETH_Plant_Status]==0,0,([VHP_BFW_FROM_U_O]+[VHP_DESPHTR_BFW_FROM_U_O]))",,,,bfw_system,,MT/ HR,1
VHP_DESPHTR_BFW_FROM_U_O,raw_pi_input,,,,,bfw_system,,MT/ HR,1
VHP_Flow_Demand,raw_pi_input,,,,,system,,MT/ HR,1
VHP_Steam_Pressure,decision_variable,,95.0,115.0,0,header,,MT/ HR,0
VHP_Steam_Temperature,decision_variable,,10.0,100.0,0,header,,BARG,0
VHP_pump_Rated_Flow,parameter,326,,,,system,,MT/ HR,1
VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH,raw_pi_input,,,,,system,,%,1
VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH,raw_pi_input,,,,,system,,%,1
Whatif_running,parameter,0,,,,system,,KG/ HR,1
act_Air_Compressor_Motor_B_Status,parameter,[Air_Compressor_Motor_B_Status],,,,air_compressor,,Number,1
act_Air_Compressor_Motor_C_Status,parameter,[Air_Compressor_Motor_C_Status],,,,air_compressor,,KW,1
act_Air_Compressor_Turbine_A_Status,parameter,[Air_Compressor_Turbine_A_Status],,,,turbine,,KW,1
act_Air_Compressor_Turbine_D_Status,parameter,[Air_Compressor_Turbine_D_Status],,,,turbine,,KW,1
act_BFW_Imbalance,parameter,[BFW_Imbalance],,,,bfw_system,,BARG,1
act_DMW_Imbalance,parameter,[DMW_Imbalance],,,,dmw_system,,MT/ HR,1
act_DMW_Makeup,parameter,[DMW_Makeup],,,,dmw_system,,°C,1
act_HP_Steam_Consumption,parameter,[HP_Steam_Consumption],,,,header,,%,1
act_HP_Steam_Imbalance,parameter,[HP_Steam_Imbalance],,,,header,,%,1
act_LP_Steam_Consumption,parameter,[LP_Steam_Consumption],,,,header,,%,1
act_LP_Steam_Imbalance,parameter,[LP_Steam_Imbalance],,,,header,,°C,1
act_MP_Steam_Consumption,parameter,[MP_Steam_Consumption],,,,header,,%,1
act_MP_Steam_Imbalance,parameter,[MP_Steam_Imbalance],,,,header,,-,1
act_Total_BFW_Consumption,parameter,[Total_BFW_Consumption],,,,bfw_system,,BARG,1
act_running,post_optimizer,0,,,,system,,GJ/ T,1
air_compressor_c_max_capacity,parameter,"max([Air_compressor_C_Discharge_flow],11.89)",,,,air_compressor,,-,1
air_compressor_max_capacity,parameter,"max([Air_compressor_A_Discharge_flow],[Air_compressor_B_Discharge_flow],[Air_compressor_D_Discharge_flow],17.309)",,,,air_compressor,,-,1
furn1_net_efficiency,parameter,"if((101.6157+0.002369*[Fur_1_HC_Feed]-0.00256*[Furnace_A_COT]-0.039*[FUR_1_STACK_TEMPERATURE]-0.4*[FUR_1_FLUE_GAS_O2])>100,100,(101.6157+0.002369*[Fur_1_HC_Feed]-0.00256*[Furnace_A_COT]-0.039*[FUR_1_STACK_TEMPERATURE]-0.4*[FUR_1_FLUE_GAS_O2]))*[Furnace_1_Status]",,,,system,,,1
furn1_net_efficiency_Adjusted,parameter,"if((101.6157+0.002369*[Fur_1_HC_Feed]-0.00256*[Furnace_A_COT]-0.039*[FUR_1_STACK_TEMPERATURE_Adjusted]-0.4*[FUR_1_FLUE_GAS_O2_Adjusted])>100,100,(101.6157+0.002369*[Fur_1_HC_Feed]-0.00256*[Furnace_A_COT]-0.039*[FUR_1_STACK_TEMPERATURE_Adjusted]-0.4*[FUR_1_FLUE_GAS_O2_Adjusted]))*[Furnace_1_Status]",,,,system,,-,1
furn2_net_efficiency,parameter,"if((104.1190836+0.02056157*[Fur_2_HC_Feed]-0.00470304*[Furnace_B_COT]-0.0481841*[FUR_2_STACK_TEMPERATURE]-0.37763244*[FUR_2_FLUE_GAS_O2])>100,100,(104.1190836+0.02056157*[Fur_2_HC_Feed]-0.00470304*[Furnace_B_COT]-0.0481841*[FUR_2_STACK_TEMPERATURE]-0.37763244*[FUR_2_FLUE_GAS_O2]))*[Furnace_2_Status]",,,,system,,,1
furn2_net_efficiency_Adjusted,parameter,"if((104.1190836+0.02056157*[Fur_2_HC_Feed]-0.00470304*[Furnace_B_COT]-0.0481841*[FUR_2_STACK_TEMPERATURE_Adjusted]-0.37763244*[FUR_2_FLUE_GAS_O2_Adjusted])>100,100,(104.1190836+0.02056157*[Fur_2_HC_Feed]-0.00470304*[Furnace_B_COT]-0.0481841*[FUR_2_STACK_TEMPERATURE_Adjusted]-0.37763244*[FUR_2_FLUE_GAS_O2_Adjusted]))*[Furnace_2_Status]",,,,system,,-,1
furn3_net_efficiency,parameter,"if((101.292+0.001*[Fur_3_HC_Feed]-0.002*[Furnace_C_COT]-0.039*[FUR_3_STACK_TEMPERATURE]-0.3709*[FUR_3_FLUE_GAS_O2])>100,100,(101.292+0.001*[Fur_3_HC_Feed]-0.002*[Furnace_C_COT]-0.039*[FUR_3_STACK_TEMPERATURE]-0.3709*[FUR_3_FLUE_GAS_O2]))*[Furnace_3_Status]",,,,system,,,1
furn3_net_efficiency_Adjusted,parameter,"if((101.292+0.001*[Fur_3_HC_Feed]-0.002*[Furnace_C_COT]-0.039*[FUR_3_STACK_TEMPERATURE_Adjusted]-0.3709*[FUR_3_FLUE_GAS_O2_Adjusted])>100,100,(101.292+0.001*[Fur_3_HC_Feed]-0.002*[Furnace_C_COT]-0.039*[FUR_3_STACK_TEMPERATURE_Adjusted]-0.3709*[FUR_3_FLUE_GAS_O2_Adjusted]))*[Furnace_3_Status]",,,,system,,-,1
furn4_net_efficiency,parameter,"if((99.234+0.0201*[Fur_4_HC_Feed]-0.001*[Furnace_D_COT]-0.036*[FUR_4_STACK_TEMPERATURE]-0.356*[FUR_4_FLUE_GAS_O2])>100,100,(99.234+0.0201*[Fur_4_HC_Feed]-0.001*[Furnace_D_COT]-0.036*[FUR_4_STACK_TEMPERATURE]-0.356*[FUR_4_FLUE_GAS_O2]))*[Furnace_4_Status]",,,,system,,,1
furn4_net_efficiency_Adjusted,parameter,"if((99.234+0.0201*[Fur_4_HC_Feed]-0.001*[Furnace_D_COT]-0.036*[FUR_4_STACK_TEMPERATURE_Adjusted]-0.356*[FUR_4_FLUE_GAS_O2_Adjusted])>100,100,(99.234+0.0201*[Fur_4_HC_Feed]-0.001*[Furnace_D_COT]-0.036*[FUR_4_STACK_TEMPERATURE_Adjusted]-0.356*[FUR_4_FLUE_GAS_O2_Adjusted]))*[Furnace_4_Status]",,,,system,,-,1
furn5_net_efficiency,parameter,"if((101.4302+0.0049*[Fur_5_HC_Feed]-0.00526*[Furnace_E_COT]-0.0254*[FUR_5_STACK_TEMPERATURE]-0.26*[FUR_5_FLUE_GAS_O2])>100,100,(101.4302+0.0049*[Fur_5_HC_Feed]-0.00526*[Furnace_E_COT]-0.0254*[FUR_5_STACK_TEMPERATURE]-0.26*[FUR_5_FLUE_GAS_O2]))*[Furnace_5_Status]",,,,system,,-,1
furn5_net_efficiency_Adjusted,parameter,"if((101.4302+0.0049*[Fur_5_HC_Feed]-0.00526*[Furnace_E_COT]-0.0254*[FUR_5_STACK_TEMPERATURE_Adjusted]-0.26*[FUR_5_FLUE_GAS_O2_Adjusted])>100,100,(101.4302+0.0049*[Fur_5_HC_Feed]-0.00526*[Furnace_E_COT]-0.0254*[FUR_5_STACK_TEMPERATURE_Adjusted]-0.26*[FUR_5_FLUE_GAS_O2_Adjusted]))*[Furnace_5_Status]",,,,system,,-,1
furn6_net_efficiency,parameter,"if((99.749+0.001059*[Fur_6_HC_Feed]-0.00136*[Furnace_F_COT]-0.03489*[FUR_6_STACK_TEMPERATURE]-0.2991*[FUR_6_FLUE_GAS_O2])>100,100,(99.749+0.001059*[Fur_6_HC_Feed]-0.00136*[Furnace_F_COT]-0.03489*[FUR_6_STACK_TEMPERATURE]-0.2991*[FUR_6_FLUE_GAS_O2]))*[Furnace_6_Status]",,,,system,,-,1
furn6_net_efficiency_Adjusted,parameter,"if((99.749+0.001059*[Fur_6_HC_Feed]-0.00136*[Furnace_F_COT]-0.03489*[FUR_6_STACK_TEMPERATURE_Adjusted]-0.2991*[FUR_6_FLUE_GAS_O2_Adjusted])>100,100,(99.749+0.001059*[Fur_6_HC_Feed]-0.00136*[Furnace_F_COT]-0.03489*[FUR_6_STACK_TEMPERATURE_Adjusted]-0.2991*[FUR_6_FLUE_GAS_O2_Adjusted]))*[Furnace_6_Status]",,,,system,,-,1
furn7_net_efficiency,parameter,"if((102.1861+0.01229*[Fur_7_HC_Feed]-0.00198*[Furnace_G_COT]-0.045*[FUR_7_STACK_TEMPERATURE]-0.5129*[FUR_7_FLUE_GAS_O2])>100,100,(102.1861+0.01229*[Fur_7_HC_Feed]-0.00198*[Furnace_G_COT]-0.045*[FUR_7_STACK_TEMPERATURE]-0.5129*[FUR_7_FLUE_GAS_O2]))*[Furnace_7_Status]",,,,system,,-,1
furn7_net_efficiency_Adjusted,parameter,"if((102.1861+0.01229*[Fur_7_HC_Feed]-0.00198*[Furnace_G_COT]-0.045*[FUR_7_STACK_TEMPERATURE_Adjusted]-0.5129*[FUR_7_FLUE_GAS_O2_Adjusted])>100,100,(102.1861+0.01229*[Fur_7_HC_Feed]-0.00198*[Furnace_G_COT]-0.045*[FUR_7_STACK_TEMPERATURE_Adjusted]-0.5129*[FUR_7_FLUE_GAS_O2_Adjusted]))*[Furnace_7_Status]",,,,system,,-,1
